StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Age,Gender,Education,Race,Income,Health,Q184,Q185,Q183,CT2,CT1,0_5_95,0_95_5,0_50_50,0_90_10,0_10_90,0_85_15,0_15_85,0_20_80,0_80_20,0_25_75,0_75_25,0_30_70,0_70_30,0_35_65,0_65_35,0_40_60,0_60_40,0_45_55,0_55_45,0.5_5_95,0.5_95_5,0.5_50_50,0.5_10_90,0.5_90_10,0.5_15_85,0.5_85_15,0.5_20_80,0.5_80_20,0.5_25_75,0.5_75_25,0.5_30_70,0.5_70_30,0.5_35_65,0.5_65_35,0.5_40_60,0.5_60_40,0.5_45_55,0.5_55_45,n0.5_5_95,n0.5_95_5,n0.5_50_50,n0.5_10_90,n0.5_90_10,n0.5_15_85,n0.5_85_15,n0.5_20_80,n0.5_80_20,n0.5_25_75,n0.5_75_25,n0.5_30_70,n0.5_70_30,n0.5_35_65,n0.5_65_35,n0.5_40_60,n0.5_60_40,n0.5_45_55,n0.5_55_45,"5_5_95 ",5_95_5,5_50_50,5_10_90,5_90_10,5_15_85,5_85_15,5_20_80,5_80_20,5_25_75,5_75_25,5_30_70,5_70_30,5_35_65,5_65_35,5_40_60,5_60_40,5_45_55,5_55_45,n5_5_95,n5_95_5,n5_50_50,n5_10_90,n5_90_10,n5_15_85,n5_85_15,n5_20_80,n5_80_20,n5_25_75,n5_75_25,n5_30_70,n5_70_30,n5_35_65,n5_65_35,n5_40_60,n5_60_40,n5_45_55,n5_55_45,P1,P2,P3,P4,P5,P6,IN1,IN2,IN3,IN4,IN5,IN5_5_TEXT,IN6,IN7,IN7_6_TEXT,F1,F2,F3,F4,F4A,F4B,F4C,F4D,F4E,AVI1_1,AVI1_2,AVI1_3,AVI1_4,AVI1_5,AVI1_6,AVI2_1,AVI2_2,AVI2_3,AVI2_4,AVI2_5,AVI2_6,AVI3_1,AVI3_2,AVI3_3,AVI3_4,AVI3_5,AVI3_6,AVI5_1,AVI5_2,AVI5_3,AVI5_4,AVI5_5,AVI5_6,AVI6_1,AVI6_2,AVI6_3,AVI6_4,AVI6_5,AVI6_6,N1,N2,N3,N4,N5,N6,N7,N8_1,N8_2,N9,N10,N11,N12,N13,N14,GL1,GL2,GL3,GL4,GL5,GL6,GL7,GL8,GL9,GL10,SC0,opp,rid,RISN,V,Q_TotalDuration,collection,gc,term,score,age,ct1_not1,ct2_not2,LABottomIndex,GSTopIndex,LALow,Enter Embedded Data Field Name Here...,LAHigh,LAScore,InconsistentRange
2018-12-18 14:09:16,2018-12-18 14:35:20,0,71.255.185.139,100,1564,1,2018-12-18 14:35:21,R_1mz5G4cgFxVjaKl,,,,,38.643798828125,-75.86299896240234375,anonymous,EN,2,2,41,2,2,2,5,5,4,3,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,3,,,,,,,,,1,1,1,2,,,,,,1,1,3,3,4,3,1,3,4,4,4,3,4,1,3,2,1,4,4,5,1,5,1,1,5,1,5,1,5,1,0,25,2,6,4,3,2,100,0,10,15,1,10,5,3,1,1,1,1,1,1,1,1,5,5,5,Qual1827-1205Skew,5c1961f5-27fe-488f-b434-6f711c1a62c1,3551039,"H ",1564,new,1,,5,60-69,1,1,0,1,0.5,,0.5,0.5,1
2018-12-18 13:33:52,2018-12-18 14:36:19,0,98.198.202.89,100,3746,1,2018-12-18 14:36:20,R_2ZV4i4do9C6671A,,,,,29.8323974609375,-95.4720001220703125,anonymous,EN,2,2,19,2,4,3,5,4,4,3,6,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,4,4,1,1,6000,4,2,,2,2,,4,4,4,2,,,,,,5,1,4,1,4,1,4,1,1,3,3,3,4,4,3,1,1,5,3,4,1,4,3,1,4,1,4,1,4,2,500,10,1,5,4,2,"2 ",1,10,same,1,1,10,10,3,4,4,4,4,4,4,4,4,3,3,2,Qual1827-1205Skew,5c19599d-4f3a-4f0c-b694-51b902639890,3551039,"H ",3746,new,1,,2,30-39,1,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:21:03,2018-12-18 14:37:29,0,174.54.38.99,100,986,1,2018-12-18 14:37:30,R_vpoh7cjicRFcpLb,,,,,40.096405029296875,-76.19210052490234375,anonymous,EN,2,2,52,2,2,1,3,3,4,3,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,5,3,4,3,,,,,,,,,2,2,7,1,,,,,,3,2,2,4,2,4,2,2,2,,3,4,1,1,1,1,3,3,2,3,3,2,2,1,4,2,3,2,4,3,50,1,1,6,5,1%in 5 years,50 years,10,100,30,10,2,1,16,2,1,1,1,1,1,1,1,1,3,1,6,Qual1827-1205Skew,5c1964b7-42dd-40e2-aeeb-456d0e968bb1,3551039,"H ",986,new,1,,6,70-79,1,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:24:16,2018-12-18 14:38:49,0,104.60.246.149,100,872,1,2018-12-18 14:38:50,R_3Ja8Kxo7pRa3KVO,,,,,34.200103759765625,-118.4456024169921875,anonymous,EN,2,2,51,2,4,1,3,4,5,3,7,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,4,2,4,4,4,4,1,1,50000,4,2,,,,,3,3,6,2,,,,,,2,2,2,2,2,2,1,4,2,3,2,4,1,3,2,3,2,3,1,2,2,2,2,4,2,2,2,2,2,2,500,1,0.001,6,5,2%,1 in 50,1,10,80%,5,1,10%,74,3,4,3,4,3,4,3,4,4,3,3,6,Qual1827-1205Skew,5c196578-0499-452b-a587-dcd050a3206e,3551039,"H ",872,new,1,,6,70-79,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:21:28,2018-12-18 14:40:49,0,65.170.63.252,100,1161,1,2018-12-18 14:40:49,R_3sihhpUqzrLK08J,,,,,37.6873016357421875,-121.89569854736328125,anonymous,EN,2,2,26,2,4,1,13,1,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,3,4,2,4,4,3,1,2,3500,2,2,,,,,4,2,7,2,,,,,,1,2,1,3,1,2,1,4,1,1,1,3,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,500,10,10,6,5,2,2,10,100,SURVIVING IS DIFFERENT THAN GETTING,5,1,50/50,64,1,3,3,3,3,3,3,4,4,3,3,3,Qual1827-1205Skew,5c1964c8-f4f4-4161-b016-e209d9ddc21c,3551039,"H ",1161,new,1,,3,40-49,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:23:59,2018-12-18 14:41:50,0,68.103.10.165,100,1070,1,2018-12-18 14:41:50,R_1hQlIX87CXclmVv,,,,,38.3936004638671875,-98.7751007080078125,anonymous,EN,2,2,57,2,2,1,6,3,5,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,5,5,4,4,3,,,,,,,,,4,1,7,1,,,,,,1,2,2,2,5,1,1,1,1,1,1,3,2,2,1,1,1,4,1,4,2,4,3,1,3,1,3,1,4,4,450,100,1,6,5,1% in five years,do not know,10,100,20%,5,1,donot know,64,3,1,1,1,1,1,1,1,1,4,1,6,Qual1827-1205Skew,5c196569-f951-4d75-8442-7de66d27a33a,3551039,"H ",1070,new,1,,6,70-79,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:35:54,2018-12-18 14:45:40,0,174.18.106.11,100,585,1,2018-12-18 14:45:40,R_1mm8pZAM777FFDO,,,,,32.1421966552734375,-111.05059814453125,anonymous,EN,2,2,51,2,2,1,5,3,4,3,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,1,5,3,,,,,,,,,1,1,7,2,,,,,,2,4,2,4,3,2,1,1,1,2,1,5,1,1,1,1,2,2,2,1,4,2,1,5,1,5,2,4,2,1,10,10,5,6,5,10,10,10,10,10,0,2,25,25,2,1,1,1,1,1,1,1,1,3,3,6,Qual1827-1205Skew,5c196835-480b-4974-9e4b-03bae56a0a77,3551039,"H ",585,new,1,,6,70-79,1,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:35:50,2018-12-18 14:46:27,0,45.72.6.70,100,637,1,2018-12-18 14:46:28,R_2eUUEoo2ySs2LQg,,,,,42.382904052734375,-71.1027984619140625,anonymous,EN,2,2,8,2,5,1,9,5,5,4,7,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,1,5,5,5,4,5,5,1,1,1,3,1,,1,,,7,7,7,1,,,,,,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,1,1,100,100,1,1,1,1,1,1,6,6,6,6,6,6,6,6,5,5,1,Qual1827-1205Skew,5c19681e-a609-4d1d-bd1d-4056051b50ac,3551039,"H ",637,new,1,,1,21-29,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:16:33,2018-12-18 14:47:03,0,71.214.150.91,100,1830,1,2018-12-18 14:47:05,R_3rUsJT3BGZ2Tbr3,,,,,28.54229736328125,-81.59110260009765625,anonymous,EN,2,2,45,2,4,1,6,4,5,4,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,1,3,600,4,3,,,,,6,2,7,2,,,,,,3,1,3,2,4,2,2,2,1,4,1,4,2,2,2,2,2,4,1,4,2,4,2,2,4,2,4,2,4,4,500,10,1,6,5,2,2 in 100 in 10 years,10,100,80,5,1,likely she has a tumor64,64,1,5,4,4,4,4,4,3,4,4,4,5,Qual1827-1205Skew,5c1963ab-091e-4389-8880-d12b474442da,3551039,"H ",1830,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:24:06,2018-12-18 14:47:22,0,184.54.207.163,100,1396,1,2018-12-18 14:47:23,R_24nN5FwTFU3eBEw,,,,,39.335693359375,-84.31490325927734375,anonymous,EN,2,2,52,1,6,1,16,3,4,4,7,2,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,5,4,4,4,4,4,1,5,1000,4,1,,,,,4,1,7,2,,,,,,2,2,2,3,2,4,2,3,2,2,2,3,2,2,2,2,4,2,1,2,3,2,2,4,2,4,2,4,2,2,500,10,1,6,5,2,2,10,100,1 in 5,5,1,50,64,3,2,2,3,2,3,2,3,3,3,3,6,Qual1827-1205Skew,5c196570-a546-46c3-a1e1-6508c8cf5284,3551039,"H ",1396,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:32:47,2018-12-18 14:48:42,0,104.8.29.33,100,955,1,2018-12-18 14:48:43,R_2SIwx00cXjoWolA,,,,,29.33740234375,-98.53929901123046875,anonymous,EN,2,2,46,1,5,7,8,2,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,3,4,3,,,,,,,,,3,1,7,1,,,,,,4,2,4,2,3,2,1,2,2,4,2,2,2,2,2,2,1,5,1,5,2,4,2,1,5,2,5,1,5,5,50,10,1,6,5,2,1 in 5,10,100,80 in 100,5,1,90%,100,1,3,3,3,3,3,3,3,3,4,2,5,Qual1827-1205Skew,5c196779-829c-480d-8117-7dd9079c18e2,3551039,"H ",955,new,1,,5,60-69,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:20:31,2018-12-18 14:49:03,0,65.78.126.254,100,1711,1,2018-12-18 14:49:03,R_cwmDubZfJniUl3j,,,,,40.6002044677734375,-75.38050079345703125,anonymous,EN,2,2,48,2,3,1,11,4,5,4,7,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,4,3,5,5,4,4,3,,,,,,,,,4,1,7,1,,,,,,3,1,3,2,4,2,2,1,3,3,2,3,2,1,1,1,2,4,1,4,2,4,3,2,4,2,4,2,4,4,500,10,50,6,5,2%,2,10,100,80,0.00025,1,27,20,3,2,2,3,2,2,2,1,2,5,1,5,Qual1827-1205Skew,5c196491-3ee0-4420-8fee-e3c7c4189333,3551039,"H ",1711,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:35:54,2018-12-18 14:50:07,0,184.56.79.121,100,853,1,2018-12-18 14:50:08,R_2Tow9X0OzmPk9OR,,,,,41.040802001953125,-81.5597991943359375,anonymous,EN,2,2,29,1,3,1,3,3,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,3,,,,,,,,,4,1,7,1,,,,,,2,1,2,2,2,2,1,2,1,2,1,3,1,2,2,2,1,3,2,3,1,3,1,1,2,1,2,1,2,2,500,1,1000,6,5,2,2,10,100,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3,Qual1827-1205Skew,5c196832-a121-4357-8fcc-e63505d537c5,3551039,"H ",853,new,1,,3,40-49,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 13:28:41,2018-12-18 14:50:11,0,184.21.4.84,100,4889,1,2018-12-18 14:50:12,R_3O2oBBBqXZZyQO8,,,,,39.8394927978515625,-88.946502685546875,anonymous,EN,2,2,49,1,3,1,6,3,5,3,7,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,4,4,4,4,4,3,,,,,,,,,2,1,7,2,,,,,,4,1,3,1,3,1,2,1,2,5,2,2,2,1,2,1,1,3,1,5,1,5,2,1,4,1,2,1,3,2,500,10,1,6,5,2,200,10,100,80,2,1,20,64,1,1,1,1,1,1,1,5,4,4,5,5,Qual1827-1205Skew,5c19586b-303c-4b1a-b52f-580d519062e1,3551039,"H ",4889,new,1,,5,60-69,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:35:10,2018-12-18 14:52:22,0,72.218.19.225,100,1032,1,2018-12-18 14:52:23,R_1PUmvFI7wNNnAGu,,,,,36.8011932373046875,-76.42299652099609375,anonymous,EN,2,2,45,2,3,1,5,4,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,,,,,,,,,1,1,7,2,,,,,,4,1,3,2,4,1,2,2,2,4,4,4,4,4,3,2,1,4,1,5,1,5,3,1,5,1,5,1,5,5,20,1,1,6,5,2,2,10,100,80,50,1,10,64,1,1,1,1,1,1,1,1,1,3,3,5,Qual1827-1205Skew,5c1967fd-6aa7-4f27-baea-4eac11fe26e5,3551039,"H ",1032,new,1,,5,60-69,1,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:32:53,2018-12-18 14:52:33,0,47.35.186.169,100,1180,1,2018-12-18 14:52:34,R_28RKoY9ZvTsbVQc,,,,,43.7989044189453125,-91.217498779296875,anonymous,EN,2,2,33,2,4,1,6,4,4,4,7,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,4,4,4,4,4,1,2,400,4,4,,2,1,,4,3,6,1,,,,,,4,3,3,3,4,2,2,3,2,3,2,3,3,3,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,3,500,10,0.1,6,5,2%,2%,10,100,80%,5,1,10%,100,2,2,2,3,2,3,3,3,2,3,4,4,Qual1827-1205Skew,5c19677f-109d-4e77-9100-fe3826dc988b,3551039,"H ",1180,new,1,,4,50-59,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:36:37,2018-12-18 14:53:02,0,108.71.138.52,100,984,1,2018-12-18 14:53:03,R_3PvMXXevNc7aVSp,,,,,30.2407073974609375,-81.61699676513671875,anonymous,EN,2,2,49,1,4,8,16,4,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,3,1,1,1,1,500,4,1,,,,,7,1,7,1,,,,,,3,2,4,3,5,2,2,2,4,3,2,2,2,2,2,5,1,2,2,4,2,4,4,1,3,2,4,2,4,4,500,1,0,6,5,2,1 in50,10,100,1 in 5,1,1,10%,64,3,5,3,4,4,5,5,4,5,5,3,5,Qual1827-1205Skew,5c19685f-9d80-4e09-92ce-29802cf1cca0,3551039,"H ",984,new,1,,5,60-69,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:08:40,2018-12-18 14:53:10,0,72.214.234.234,100,2669,1,2018-12-18 14:53:11,R_1jJ1upujhJnFfKr,,,,,41.1549072265625,-96.137603759765625,anonymous,EN,2,2,42,1,3,1,4,2,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,3,4,4,3,,,,,,,,,4,1,7,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,100,100,1,6,5,2,2,10,100,20,100,1,8,3,3,3,3,3,3,3,3,3,3,3,3,5,Qual1827-1205Skew,5c1961cc-6788-4a0d-a965-73945768da3f,3551039,"H ",2669,new,1,,5,60-69,1,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:27:45,2018-12-18 14:53:16,0,174.196.159.71,100,1530,1,2018-12-18 14:53:17,R_3FOGDz454g5up3w,,,,,35.6833953857421875,-85.76999664306640625,anonymous,EN,2,2,32,2,3,1,2,2,5,3,7,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,4,4,2,2,4,4,3,,,,,,,,,1,4,6,2,,,,,,2,3,2,2,2,1,1,2,2,3,1,3,1,2,2,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,6,10,1,6,5,2 in ten years,2 in 100,10,100,20,5,1,9,64,1,3,3,3,3,3,2,4,3,5,3,4,Qual1827-1205Skew,5c19664a-688b-4509-9af3-c9676c1ed988,3551039,"H ",1530,new,1,,4,50-59,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:34:54,2018-12-18 14:54:05,0,100.42.147.138,100,1151,1,2018-12-18 14:54:06,R_bxYoI2DMfLpiwcp,,,,,35.6497955322265625,-92.314300537109375,anonymous,EN,2,2,49,2,2,1,1,4,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,4,3,2,4,4,3,3,,,,,,,,,4,2,6,2,,,,,,2,3,2,1,3,2,1,4,1,3,1,4,1,3,4,3,1,4,1,4,2,4,1,3,3,2,3,2,3,3,200,10,0.01,6,5,2%2,2 in 100,10,1,80,1,1,80%,64,2,2,2,3,4,4,3,4,4,4,3,5,Qual1827-1205Skew,5c1967f6-9c1f-4c07-af7f-8c1f20ab089c,3551039,"H ",1151,new,1,,5,60-69,,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:32:25,2018-12-18 14:54:33,0,32.214.164.243,100,1327,1,2018-12-18 14:54:34,R_2uKZXfz5t7CWpx2,,,,,41.3292999267578125,-72.966400146484375,anonymous,EN,2,2,41,2,4,1,16,4,5,4,7,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,4,4,4,4,4,4,3,,,,,,,,,3,4,7,1,,,,,,3,2,3,2,4,2,3,2,3,3,3,3,2,3,2,2,1,3,2,3,2,3,3,2,4,2,4,2,4,3,100,1,1,6,5,2,2,10,100,1 in 5,5,1,1,64,2,4,4,4,4,4,4,4,4,4,4,5,Qual1827-1205Skew,5c196764-37b7-46a5-9c7e-c2b5f1bbf2c7,3551039,"H ",1327,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:31:50,2018-12-18 14:54:38,0,75.9.99.242,100,1367,1,2018-12-18 14:54:39,R_3gTxtc39wtyobIH,,,,,42.8892059326171875,-87.90270233154296875,anonymous,EN,2,2,38,2,3,5,4,5,4,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,5,2,5,3,5,1,Once a week on average at Bingo,30,1,5,Gambling,,,,1,5,5,1,,,,,,4,5,4,3,2,3,2,3,1,3,1,4,2,1,2,2,1,3,2,3,3,3,4,1,4,3,,4,4,4,333,10,1,6,5,2,2,10,100,1 out of 5,20,1,40,9,1,1,1,2,1,1,1,3,2,3,1,4,Qual1827-1205Skew,5c196740-cb5d-4d43-a9dd-91bb2a3d8fed,3551039,"H ",1367,new,1,,4,50-59,,1,0,1,0.5,,0.5,0.5,1
